Player,GP,MIN,PTS,FGA,FG%,3PA,3P%,REB,AST,TO,STL,BLK,Close FGA,Close FG%,Mid FGA,Mid FG%,Post_Ups,Drives,CS_3PA,CS_3P%,PP100Pos,AST %,REB %,USG %,Height,Pos,TEAM,Class
Myles Turner: 2017,65.0,28.2,12.7,9.8,47.9,2.4,35.7,6.4,1.3,1.5,0.6,1.8,3.8,55.3,3.6,48.1,2.4,1.1,2.3,36.5,22.1,7.1,11.4,19.9,83.0,C,IND,5
Nemanja Bjelica: 2017,67.0,20.5,6.8,5.5,46.1,2.7,41.5,4.1,1.3,0.8,0.7,0.2,2.6,50.0,0.3,11.1,0.2,2.3,2.5,41.8,16.0,8.8,10.1,13.9,82.0,PF,MIN,0
Nicolas Batum: 2017,64.0,31.0,11.6,10.2,41.5,4.3,33.6,4.8,5.5,2.0,1.0,0.4,2.3,56.5,3.6,40.5,1.8,2.5,3.3,35.9,17.9,25.5,7.5,17.8,80.0,SG,CHA,4
Nikola Mirotic: 2017,55.0,27.2,15.6,12.4,44.7,6.5,37.7,7.4,1.5,1.1,0.8,0.7,3.7,62.2,2.2,37.4,2.8,1.3,5.3,37.1,26.7,7.9,12.7,22.3,82.0,PF,NOP,4
PJ Tucker: 2017,82.0,27.8,6.1,5.4,39.0,3.8,37.1,5.6,0.9,0.9,1.0,0.3,1.3,46.2,0.3,29.6,0.1,1.1,3.6,37.8,10.7,4.7,10.1,10.3,78.0,PF,HOU,0
Patty Mills: 2017,82.0,25.7,10.0,8.3,41.1,5.0,37.2,1.9,2.8,1.3,0.7,0.1,1.4,50.0,1.9,44.5,0.0,4.4,3.4,36.7,19.2,15.8,3.6,17.2,72.0,PG,SAS,0
Pau Gasol: 2017,77.0,23.5,10.1,8.1,45.8,1.6,35.8,8.0,3.1,1.4,0.3,1.0,4.5,53.3,2.1,38.1,3.1,1.6,1.5,36.1,21.1,20.8,16.4,20.1,84.0,C,SAS,5
Paul Millsap: 2017,38.0,30.1,14.6,11.4,46.4,3.0,34.5,6.4,2.8,1.9,1.0,1.2,6.5,55.4,1.9,36.5,4.4,5.6,2.4,35.6,23.7,13.9,10.7,21.7,80.0,PF,DEN,5
Quinn Cook: 2017,33.0,22.4,9.5,7.6,48.4,3.2,44.2,2.5,2.7,1.0,0.4,0.0,2.6,50.0,2.1,51.6,0.0,4.5,1.7,49.1,20.5,17.9,5.5,17.6,74.0,PG,GSW,0
Reggie Bullock: 2017,62.0,27.9,11.3,8.8,48.9,4.5,44.5,2.5,1.5,0.8,0.8,0.2,3.1,58.1,1.2,48.6,0.0,2.3,3.8,45.0,19.7,8.1,4.3,15.3,79.0,SF,DET,0
Reggie Jackson: 2017,45.0,26.7,14.6,12.8,42.6,3.8,30.8,2.8,5.3,2.2,0.6,0.1,6.0,50.0,3.1,40.7,0.1,12.4,1.8,32.9,27.1,33.1,5.2,26.5,75.0,PG,DET,1
Ricky Rubio: 2017,77.0,29.3,13.1,10.7,41.8,3.5,35.2,4.6,5.3,2.7,1.6,0.1,3.4,47.1,3.7,43.4,0.0,11.2,2.6,37.6,22.0,28.3,8.0,22.2,76.0,PG,UTA,1
Robert Covington: 2017,80.0,31.6,12.6,10.5,41.3,6.9,36.9,5.4,2.0,1.6,1.7,0.9,2.8,53.6,0.8,28.4,0.1,2.1,6.2,37.9,18.9,8.4,8.2,16.8,81.0,SF,PHI,4
Robin Lopez: 2017,64.0,26.4,11.8,10.1,53.0,0.2,28.6,4.5,1.9,1.7,0.2,0.8,7.4,59.5,2.4,37.2,4.1,1.2,0.2,30.0,21.7,11.9,8.3,20.3,84.0,C,CHI,5
Rodney Hood: 2017,60.0,26.9,14.7,12.5,42.9,5.6,38.1,2.8,1.6,1.2,0.8,0.2,4.1,51.2,2.9,39.2,0.2,6.0,3.7,38.0,26.7,9.7,5.2,24.0,80.0,SG,CLE,4
Rondae Hollis-Jefferson: 2017,68.0,28.2,13.9,10.6,47.2,0.8,24.1,6.8,2.5,1.8,1.0,0.7,7.2,51.4,2.7,43.5,4.2,5.3,0.7,22.9,23.5,14.3,11.3,21.7,79.0,SF,BKN,5
Rudy Gay: 2017,57.0,21.6,11.5,9.4,47.1,2.1,31.4,5.1,1.3,1.4,0.8,0.7,5.0,56.0,2.4,42.5,3.1,4.6,1.6,32.3,26.2,9.7,11.7,23.7,80.0,PF,SAS,5
Rudy Gobert: 2017,56.0,32.4,13.5,7.9,62.2,0.0,0.0,10.7,1.4,1.9,0.8,2.3,7.6,64.5,0.3,33.3,0.6,1.0,0.0,0.0,20.4,6.8,16.5,16.3,85.0,C,UTA,3
Russell Westbrook: 2017,80.0,36.4,25.4,21.1,44.9,4.1,29.8,10.1,10.3,4.8,1.8,0.3,10.4,53.8,6.6,39.8,0.9,19.2,1.0,34.2,33.6,46.4,13.3,32.6,75.0,PG,OKC,6
Ryan Anderson: 2017,66.0,26.1,9.3,7.3,43.1,5.1,38.6,5.0,0.9,0.6,0.4,0.3,1.4,57.1,0.7,54.2,0.3,1.4,4.7,38.3,17.2,5.0,9.6,14.1,82.0,PF,HOU,0
Shabazz Napier: 2017,74.0,20.7,8.7,7.2,42.0,2.9,37.6,2.3,2.0,1.2,1.1,0.2,2.1,47.6,2.1,45.4,0.0,4.5,1.6,44.9,20.7,14.9,5.4,19.2,73.0,PG,POR,1
Skal Labissiere: 2017,60.0,20.7,8.7,7.6,44.8,0.9,35.3,4.8,1.2,1.2,0.4,0.8,4.8,52.1,2.0,30.8,3.8,1.2,0.8,37.8,20.8,8.8,11.7,20.4,83.0,PF,SAC,5
Spencer Dinwiddie: 2017,80.0,28.8,12.6,10.5,38.7,5.4,32.6,3.2,6.6,1.6,0.9,0.3,4.1,48.8,1.0,31.6,0.0,12.0,2.3,36.8,21.2,34.9,5.4,20.1,78.0,PG,BKN,1
Stephen Curry: 2017,51.0,32.0,26.4,16.9,49.5,9.8,42.3,5.1,6.1,3.0,1.6,0.2,4.6,58.7,2.5,60.0,0.2,7.6,5.2,43.6,37.7,27.2,7.9,29.0,75.0,PG,GSW,6
Steven Adams: 2017,76.0,32.7,13.9,9.4,62.9,0.0,0.0,9.0,1.2,1.7,1.2,1.0,9.2,63.0,0.2,41.7,2.0,0.0,0.0,0.0,20.6,5.1,13.3,16.0,84.0,C,OKC,3
TJ McConnell: 2017,76.0,22.5,6.3,5.5,49.9,0.8,43.5,3.0,4.0,1.5,1.2,0.2,3.4,52.9,1.3,50.0,0.1,7.3,0.7,47.1,13.2,25.8,6.2,13.4,74.0,PG,PHI,1
TJ Warren: 2017,65.0,33.0,19.6,16.4,49.8,1.4,22.2,5.1,1.3,1.3,1.0,0.6,10.3,57.3,4.7,40.8,1.8,4.9,1.2,25.6,28.1,6.9,7.4,24.3,80.0,SF,PHX,4
Taj Gibson: 2017,82.0,33.2,12.2,9.0,57.7,0.4,20.0,7.1,1.2,1.1,0.8,0.7,6.8,63.2,1.8,40.3,2.7,0.8,0.4,21.2,18.1,5.1,10.9,14.4,81.0,PF,MIN,5
Taurean Prince: 2017,82.0,30.0,14.1,11.9,42.6,5.6,38.5,4.7,2.6,2.3,1.0,0.5,4.8,52.1,1.5,29.8,0.1,8.0,4.0,42.1,22.5,13.5,7.8,21.6,80.0,SF,ATL,4
Terrence Ross: 2017,24.0,25.0,8.7,8.0,39.8,3.9,32.3,3.0,1.6,1.2,1.1,0.5,2.4,50.0,1.8,39.5,0.1,3.4,2.9,32.9,16.3,8.8,5.9,16.6,79.0,SG,ORL,0
Terry Rozier: 2017,80.0,25.9,11.3,10.0,39.5,5.0,38.1,4.7,2.9,1.0,1.0,0.2,3.4,41.2,1.6,38.0,0.0,6.1,2.8,40.3,21.4,18.4,8.7,19.9,74.0,PG,BOS,1
Thaddeus Young: 2017,81.0,32.2,11.8,10.7,48.7,2.2,32.0,6.3,1.9,1.3,1.7,0.4,7.0,55.7,1.4,39.7,3.4,2.5,2.0,31.1,18.1,8.5,10.1,17.1,80.0,PF,IND,5
Tobias Harris: 2017,80.0,33.3,18.6,15.3,46.0,5.6,41.1,5.5,2.4,1.3,0.9,0.4,7.0,51.4,2.8,41.4,1.7,8.9,4.4,40.7,27.2,11.5,8.1,22.7,81.0,PF,LAC,4
Tomas Satoransky: 2017,73.0,22.5,7.2,5.3,52.3,1.4,46.5,3.2,3.9,1.1,0.7,0.2,2.9,55.2,1.0,44.7,0.2,4.9,1.2,52.2,15.6,24.6,7.2,13.4,79.0,SG,WAS,0
Tony Snell: 2017,75.0,27.4,6.9,5.7,43.5,3.6,40.3,1.9,1.3,0.5,0.6,0.4,1.6,50.0,0.6,40.9,0.0,1.8,3.3,40.2,12.3,6.4,3.6,10.5,79.0,SG,MIL,0
Trevor Ariza: 2017,67.0,33.9,11.7,9.7,41.2,6.9,36.8,4.4,1.6,0.8,1.5,0.2,2.7,55.6,0.1,11.1,0.1,3.5,5.6,39.9,16.7,6.6,6.5,14.1,80.0,SF,HOU,0
Trey Burke: 2017,36.0,21.8,12.8,10.7,50.3,2.9,36.2,2.0,4.7,1.2,0.7,0.1,3.2,59.4,4.6,53.6,0.1,7.8,1.8,41.5,28.7,32.9,4.5,24.9,73.0,PG,NYK,1
Tristan Thompson: 2017,53.0,20.2,5.8,4.4,56.2,0.0,0.0,6.6,0.6,0.7,0.3,0.3,4.2,57.1,0.3,29.4,0.5,0.6,0.0,0.0,13.8,4.3,16.1,12.1,81.0,C,CLE,3
Troy Daniels: 2017,79.0,20.5,8.9,7.3,40.3,5.8,40.0,1.6,0.6,0.7,0.3,0.1,0.8,50.0,0.7,37.9,0.0,1.0,4.3,40.7,20.4,4.7,3.7,16.8,76.0,SG,PHX,0
Tyler Johnson: 2017,72.0,28.5,11.7,9.9,43.5,4.5,36.7,3.4,2.3,1.1,0.8,0.5,3.4,55.9,2.0,38.2,0.0,5.5,4.0,37.5,20.2,12.3,6.0,18.0,76.0,PG,MIA,4
Tyler Ulis: 2017,71.0,23.4,7.8,7.8,38.8,2.1,28.8,1.8,4.4,1.8,1.0,0.1,3.0,43.3,2.7,42.0,0.0,8.2,0.8,31.6,15.9,28.2,3.7,18.4,70.0,PG,PHX,1
Tyreke Evans: 2017,52.0,30.9,19.4,15.6,45.2,5.5,39.9,5.1,5.2,2.3,1.1,0.3,8.4,48.8,1.7,39.3,0.4,12.2,2.1,38.9,31.4,30.4,8.3,27.7,78.0,PG,MEM,6
Tyrone Wallace: 2017,30.0,28.4,9.7,8.2,44.5,1.3,25.0,3.5,2.4,1.5,0.9,0.4,6.3,49.2,0.8,34.8,0.3,5.6,1.3,26.3,15.9,11.5,5.8,15.9,77.0,PG,LAC,1
Tyson Chandler: 2017,46.0,25.0,6.5,4.1,64.7,0.0,0.0,9.1,1.2,1.3,0.3,0.6,4.0,65.0,0.0,50.0,0.5,0.0,0.0,0.0,12.4,6.5,17.4,10.5,85.0,C,PHX,3
Victor Oladipo: 2017,75.0,34.0,23.1,17.9,47.7,5.8,37.1,5.2,4.3,2.9,2.4,0.8,7.1,60.6,5.0,41.6,0.0,10.8,2.8,39.4,33.2,20.9,7.7,29.5,76.0,SG,IND,6
Wayne Ellington: 2017,77.0,26.5,11.2,9.1,40.7,7.5,39.2,2.8,1.0,0.7,0.7,0.1,1.0,50.0,0.6,39.1,0.0,1.0,5.8,39.9,21.0,6.0,5.3,16.7,77.0,SG,MIA,0
Wesley Johnson: 2017,74.0,20.1,5.4,5.0,40.8,2.4,33.9,2.9,0.8,0.7,1.0,0.8,0.9,55.6,1.6,41.2,0.1,0.7,2.1,34.2,12.8,5.6,7.1,12.6,79.0,SF,LAC,0
Wesley Matthews: 2017,63.0,33.8,12.7,11.1,40.6,6.4,38.1,3.1,2.7,1.3,1.2,0.3,3.0,50.0,1.7,37.4,2.5,4.6,5.0,38.4,18.6,12.5,4.7,17.3,77.0,SF,DAL,4
Will Barton: 2017,81.0,33.1,15.7,12.7,45.2,5.2,37.0,5.0,4.1,1.8,1.0,0.6,6.5,53.8,1.0,32.5,0.1,8.7,3.0,39.8,23.0,18.5,7.5,20.1,78.0,SG,DEN,4
Wilson Chandler: 2017,74.0,31.7,10.0,8.5,44.5,3.3,35.8,5.4,2.1,1.2,0.6,0.5,4.3,53.5,0.9,30.4,1.4,4.0,2.7,38.2,15.4,9.4,8.5,14.2,81.0,SF,DEN,0
Yogi Ferrell: 2017,82.0,27.8,10.2,8.9,42.6,4.4,37.3,3.0,2.5,1.0,0.8,0.1,2.4,45.8,2.1,47.7,0.0,5.0,2.8,39.2,18.1,13.7,5.4,16.6,72.0,SG,DAL,1
Zach Randolph: 2017,59.0,25.6,14.5,12.9,47.3,2.5,34.7,6.7,2.2,2.0,0.7,0.2,6.8,55.9,3.6,40.6,8.5,2.6,2.4,35.0,28.3,14.6,13.5,27.0,81.0,PF,SAC,2
Al Horford: 2018,68.0,29.0,13.6,10.6,53.5,3.0,36.0,6.7,4.2,1.5,0.9,1.3,5.1,64.7,2.5,54.7,3.7,1.6,3.0,36.0,22.3,20.3,11.3,18.8,82.0,C,BOS,5
Al-Farouq Aminu: 2018,81.0,28.3,9.4,7.3,43.3,3.5,34.3,7.5,1.3,0.9,0.8,0.4,3.4,55.9,0.4,20.0,0.3,2.7,3.2,35.8,15.7,5.7,12.7,13.4,81.0,PF,POR,0
Alec Burks: 2018,64.0,21.5,8.8,7.4,40.5,2.6,36.3,3.7,2.0,1.0,0.6,0.3,3.7,45.9,1.1,30.6,0.3,5.2,1.5,40.9,19.6,14.2,8.4,18.5,78.0,SG,SAC,0
Alex Caruso: 2018,25.0,21.2,9.2,6.9,44.5,2.0,48.0,2.7,3.1,1.7,1.0,0.4,4.5,44.4,0.7,33.3,0.0,5.9,1.1,46.4,20.1,20.5,5.8,18.4,77.0,PG,LAL,1
Alex Len: 2018,77.0,20.1,11.1,8.4,49.4,2.6,36.3,5.5,1.1,1.3,0.4,0.9,5.4,57.4,0.4,29.0,1.2,0.5,2.6,37.1,24.8,8.6,12.4,21.4,85.0,C,ATL,5
Allen Crabbe: 2018,43.0,26.4,9.6,8.7,36.7,6.0,37.8,3.4,1.1,1.1,0.5,0.3,1.4,50.0,1.2,24.5,0.0,2.1,5.3,39.3,17.1,5.9,6.0,15.9,78.0,SG,BKN,0
Allonzo Trier: 2018,64.0,22.8,10.9,8.1,44.8,2.1,39.4,3.1,1.9,1.8,0.4,0.2,4.1,48.8,2.0,37.6,0.1,7.0,1.0,43.9,22.5,13.1,6.3,20.7,77.0,SG,NYK,1
Andre Drummond: 2018,79.0,33.5,17.3,13.3,53.3,0.5,13.2,15.6,1.4,2.2,1.7,1.7,12.3,56.1,0.5,24.3,3.9,1.2,0.3,12.5,25.3,6.8,22.8,22.6,83.0,C,DET,3
Andre Iguodala: 2018,68.0,23.2,5.7,4.4,50.0,2.1,33.3,3.7,3.2,0.8,0.9,0.8,1.9,73.7,0.5,24.2,0.3,1.0,1.9,33.9,11.4,17.3,7.6,10.1,78.0,SF,GSW,0
Andrew Wiggins: 2018,73.0,34.8,18.1,16.6,41.2,4.8,33.9,4.8,2.5,1.9,1.0,0.7,7.4,50.0,4.4,34.7,2.3,8.0,3.4,36.4,24.6,10.8,6.5,24.0,80.0,SF,MIN,4
Austin Rivers: 2018,76.0,26.7,8.1,7.5,40.6,4.3,31.8,2.1,2.2,0.9,0.6,0.3,3.1,54.8,0.1,36.4,0.1,5.6,2.2,37.0,14.5,12.0,3.8,14.2,76.0,SG,HOU,0
Avery Bradley: 2018,63.0,30.2,9.9,9.7,40.8,3.9,35.1,2.8,2.4,1.4,0.7,0.3,2.7,44.4,3.0,45.3,0.0,3.3,3.0,35.6,15.6,11.4,4.4,16.0,74.0,SG,MEM,0
Bam Adebayo: 2018,82.0,23.3,8.9,5.9,57.6,0.2,20.0,7.3,2.2,1.5,0.9,0.8,5.2,61.5,0.5,35.6,1.9,0.8,0.1,9.1,18.4,14.6,15.1,15.7,82.0,C,MIA,3
Ben Simmons: 2018,79.0,34.2,16.9,12.2,56.3,0.1,0.0,8.8,7.7,3.5,1.4,0.8,11.2,59.8,0.8,20.9,4.4,9.9,0.0,0.0,22.9,34.1,12.2,21.5,82.0,PG,PHI,3
Bojan Bogdanovic: 2018,81.0,31.8,18.0,13.0,49.7,4.8,42.5,4.1,2.0,1.7,0.9,0.0,6.3,57.1,2.0,42.5,0.9,6.8,3.6,44.9,27.3,9.5,6.4,21.9,80.0,SF,IND,4
Bradley Beal: 2018,82.0,36.9,25.6,19.6,47.5,7.3,35.1,5.0,5.5,2.7,1.5,0.7,8.1,61.7,4.2,42.6,0.3,12.7,4.1,36.8,32.4,23.3,6.6,27.8,77.0,SG,WAS,6
Brandon Ingram: 2018,52.0,33.9,18.3,14.0,49.7,1.8,33.0,5.1,3.0,2.5,0.5,0.6,8.7,58.6,3.6,37.8,1.8,10.1,1.7,31.5,24.8,12.7,6.9,22.7,81.0,SF,LAL,4
Brook Lopez: 2018,81.0,28.7,12.5,9.7,45.2,6.3,36.5,4.9,1.2,1.0,0.6,2.2,3.0,63.3,0.4,45.5,1.2,2.1,5.5,35.7,19.9,5.5,7.9,16.5,84.0,C,MIL,5
Bruno Caboclo: 2018,34.0,23.5,8.3,6.6,42.7,3.8,36.9,4.6,1.5,1.1,0.4,1.0,2.6,50.0,0.1,75.0,0.4,2.6,3.2,39.1,17.0,9.1,9.3,15.0,81.0,PF,MEM,0
Bryn Forbes: 2018,82.0,28.0,11.8,9.6,45.6,5.0,42.6,2.9,2.1,1.0,0.5,0.0,2.4,54.2,2.2,47.2,0.0,3.8,3.5,45.3,20.4,10.5,5.3,17.1,75.0,SG,SAS,0
Buddy Hield: 2018,82.0,31.9,20.7,16.6,45.8,7.9,42.7,5.0,2.5,1.8,0.7,0.4,5.2,51.9,3.5,43.6,0.1,4.6,4.9,46.0,29.6,11.7,7.2,24.3,76.0,SG,SAC,4
Cedi Osman: 2018,76.0,32.2,13.0,11.1,42.7,4.9,34.8,4.7,2.6,1.5,0.8,0.1,4.8,52.1,1.4,37.7,0.7,6.1,3.5,33.7,19.9,12.0,7.3,18.2,80.0,SF,CLE,4
Chandler Hutchison: 2018,44.0,20.3,5.2,4.8,45.9,1.1,28.0,4.2,0.8,0.6,0.5,0.1,3.2,53.1,0.4,42.1,0.1,3.1,1.1,29.2,12.2,5.5,10.0,12.1,79.0,SF,CHI,0
Clint Capela: 2018,67.0,33.6,16.6,10.9,64.8,0.0,0.0,12.7,1.4,1.4,0.7,1.5,10.8,65.7,0.1,0.0,0.5,0.5,0.0,0.0,24.2,7.0,18.5,18.0,82.0,C,HOU,3
Cody Zeller: 2018,49.0,25.4,10.1,7.0,55.1,0.4,27.3,6.8,2.1,1.3,0.8,0.8,6.4,57.8,0.2,30.0,0.4,2.4,0.4,26.3,19.0,11.4,12.7,15.9,84.0,C,CHA,5
Cory Joseph: 2018,82.0,25.2,6.5,6.7,41.2,2.1,32.2,3.4,3.9,1.0,1.1,0.3,2.4,50.0,2.3,38.9,0.1,6.5,1.7,36.2,12.5,20.8,6.6,13.4,75.0,PG,IND,1
D'Angelo Russell: 2018,81.0,30.2,21.1,18.7,43.4,7.8,36.9,3.9,7.0,3.1,1.2,0.2,7.2,50.0,3.8,43.4,0.2,12.0,3.3,39.4,32.8,39.2,6.0,31.1,77.0,PG,BKN,6
DJ Augustin: 2018,81.0,28.0,11.7,8.4,47.0,3.8,42.1,2.5,5.3,1.6,0.6,0.0,3.6,52.8,0.9,46.5,0.0,10.2,1.8,44.5,20.2,25.8,4.4,16.9,72.0,PG,ORL,1
Damyean Dotson: 2018,73.0,27.4,10.7,9.6,41.5,4.7,36.8,3.6,1.8,1.0,0.8,0.1,2.5,44.0,2.5,44.8,0.0,3.9,3.6,37.2,18.4,10.4,6.1,16.9,78.0,SG,NYK,0
Danilo Gallinari: 2018,68.0,30.3,19.8,13.0,46.3,5.5,43.3,6.1,2.6,1.5,0.7,0.3,4.8,54.2,2.8,38.6,3.0,5.9,4.0,44.4,30.9,13.4,10.1,23.7,82.0,SF,LAC,4
Danny Green: 2018,80.0,27.7,10.3,7.9,46.5,5.4,45.5,4.0,1.6,0.9,0.9,0.7,1.7,47.1,0.7,44.1,0.5,2.6,4.5,47.4,17.6,7.3,7.0,13.9,78.0,SG,TOR,0
Dario Saric: 2018,81.0,25.0,10.6,8.6,43.7,4.0,36.5,5.6,1.6,1.2,0.6,0.1,3.7,54.1,1.0,30.8,1.8,2.2,3.7,37.0,19.7,8.9,10.6,17.2,82.0,PF,MIN,0
Darius Miller: 2018,69.0,25.5,8.2,7.0,39.0,5.3,36.5,1.9,2.1,0.9,0.6,0.3,0.7,57.1,1.1,45.9,0.0,2.6,4.3,36.6,14.7,10.7,3.3,13.1,80.0,SF,NOP,0
Darren Collison: 2018,76.0,28.2,11.2,8.7,46.7,2.6,40.7,3.1,6.0,1.6,1.4,0.1,3.0,53.3,3.1,46.2,0.3,7.5,1.5,44.0,19.3,30.2,5.4,17.6,72.0,PG,IND,1
Davis Bertans: 2018,76.0,21.5,8.0,6.0,45.0,4.4,42.9,3.5,1.3,0.6,0.5,0.4,1.0,50.0,0.6,50.0,0.1,1.3,3.9,43.9,17.5,7.9,8.0,13.5,82.0,PF,SAS,0
DeAndre Jordan: 2018,69.0,29.7,11.0,6.5,64.1,0.0,0.0,13.1,2.3,2.2,0.6,1.1,6.4,64.1,0.1,11.1,2.0,0.1,0.0,0.0,17.7,11.9,21.0,14.8,83.0,C,NYK,3
DeAndre' Bembry: 2018,82.0,23.6,8.4,7.5,44.6,2.1,28.9,4.4,2.5,1.7,1.3,0.5,5.2,51.9,0.2,11.1,0.0,7.3,1.9,29.5,16.1,15.0,8.6,16.8,78.0,SG,ATL,0
DeMarcus Cousins: 2018,30.0,25.7,16.3,12.4,48.0,3.2,27.4,8.2,3.6,2.4,1.3,1.5,8.3,57.8,0.9,37.0,7.2,3.4,3.0,26.4,29.7,20.6,15.3,28.1,83.0,C,GSW,2
DeMarre Carroll: 2018,67.0,25.4,11.1,8.6,39.5,4.6,34.2,5.2,1.3,1.1,0.5,0.1,3.4,47.1,0.6,35.0,0.1,3.6,4.1,34.8,20.4,7.5,9.4,18.1,80.0,PF,BKN,0
Delon Wright: 2018,75.0,22.6,8.7,7.4,43.4,2.2,29.8,3.5,3.3,1.0,1.2,0.4,4.8,50.0,0.4,24.1,0.1,8.2,1.4,33.7,18.2,21.7,7.4,17.2,77.0,PG,MEM,1
Derrick Favors: 2018,76.0,23.2,11.8,8.1,58.6,1.0,21.8,7.4,1.2,1.1,0.7,1.4,6.4,67.2,0.7,38.2,1.1,0.3,1.0,21.8,23.8,7.9,15.2,18.8,82.0,C,UTA,5
Derrick Rose: 2018,51.0,27.3,18.0,14.8,48.2,2.9,37.0,2.7,4.3,1.6,0.6,0.2,7.8,53.8,4.2,46.2,0.1,12.0,1.6,35.0,30.4,24.4,4.6,26.1,75.0,PG,MIN,6
Dewayne Dedmon: 2018,64.0,25.1,10.8,8.2,49.2,3.4,38.2,7.5,1.4,1.3,1.1,1.1,4.1,61.0,0.7,40.9,0.7,0.8,3.3,38.1,20.0,7.9,14.5,16.6,84.0,C,ATL,5
Dion Waiters: 2018,44.0,25.9,12.0,10.9,41.4,6.6,37.7,2.6,2.8,1.5,0.7,0.2,3.2,50.0,1.1,38.3,0.0,9.3,4.6,38.6,22.7,16.4,4.9,21.3,76.0,SG,MIA,4
Donovan Mitchell: 2018,77.0,33.7,23.8,19.9,43.2,6.7,36.2,4.1,4.2,2.8,1.4,0.4,10.4,48.1,2.7,40.0,0.1,16.9,2.8,40.1,33.3,20.9,5.8,30.9,75.0,SG,UTA,6
Dorian Finney-Smith: 2018,81.0,24.5,7.5,6.5,43.2,3.1,31.1,4.8,1.2,0.9,0.9,0.4,3.0,56.7,0.4,30.0,0.2,2.6,2.7,32.6,14.6,7.0,9.2,13.5,80.0,SF,DAL,0
Draymond Green: 2018,66.0,31.3,7.4,6.4,44.5,2.5,28.5,7.3,6.9,2.6,1.4,1.1,3.3,60.6,0.6,32.4,4.2,1.5,2.3,28.0,10.9,26.1,11.2,12.8,79.0,PF,GSW,5
Dwight Powell: 2018,77.0,21.6,10.6,6.3,59.7,1.6,30.7,5.3,1.5,0.9,0.6,0.6,4.4,75.0,0.2,7.1,0.3,1.4,1.6,30.6,23.4,10.1,12.0,16.7,83.0,C,DAL,5
E'Twaun Moore: 2018,53.0,27.6,11.9,10.0,48.1,3.3,43.2,2.4,1.9,1.1,0.8,0.2,5.4,53.7,1.4,36.1,0.1,4.7,2.7,42.7,19.9,9.3,4.1,17.0,76.0,SG,NOP,0
Elfrid Payton: 2018,42.0,29.8,10.6,9.8,43.4,2.5,31.4,5.2,7.6,2.7,1.0,0.4,7.0,48.6,0.3,50.0,0.3,11.4,1.8,34.2,16.2,31.8,8.3,17.7,76.0,PG,NOP,1
Emmanuel Mudiay: 2018,59.0,27.2,14.8,12.5,44.6,3.6,32.9,3.3,3.9,2.4,0.7,0.3,6.5,50.8,2.5,45.9,0.2,11.2,2.0,33.9,25.7,24.2,5.7,24.8,77.0,PG,NYK,1
Enes Kanter: 2018,67.0,24.5,13.7,10.2,54.9,0.5,29.4,9.8,1.7,1.8,0.5,0.4,8.9,58.4,0.8,27.5,6.6,0.9,0.4,26.7,26.7,12.0,18.8,21.9,83.0,C,POR,5
Eric Bledsoe: 2018,78.0,29.1,15.9,12.4,48.4,4.8,32.9,4.6,5.5,2.1,1.5,0.4,6.8,60.3,0.8,33.3,0.1,11.1,2.5,29.3,25.1,26.0,7.4,22.5,73.0,PG,MIL,1
Evan Fournier: 2018,81.0,31.5,15.1,13.2,43.8,5.6,34.0,3.2,3.6,1.9,0.9,0.1,5.4,53.7,2.3,42.1,0.1,8.9,3.6,36.7,23.3,17.0,5.0,21.7,79.0,SG,ORL,4
Frank Ntilikina: 2018,43.0,21.0,5.7,6.6,33.7,2.7,28.7,2.0,2.8,1.3,0.7,0.3,2.4,41.7,1.5,33.3,0.1,4.9,1.9,30.0,12.9,19.5,4.5,16.3,78.0,PG,NYK,0
Fred VanVleet: 2018,64.0,27.5,11.0,9.4,41.0,4.6,37.8,2.6,4.8,1.3,0.9,0.3,3.3,48.5,1.4,39.6,0.0,8.7,2.9,41.2,19.1,24.3,4.6,17.7,72.0,PG,TOR,1
Garrett Temple: 2018,75.0,27.2,7.8,6.6,42.2,3.5,34.1,2.9,1.4,0.9,1.0,0.4,2.3,56.5,0.8,34.9,0.0,2.0,2.9,37.8,13.9,7.5,5.3,13.1,78.0,SG,LAC,0
George Hill: 2018,60.0,21.7,7.6,6.3,45.2,2.6,31.4,2.5,2.3,0.9,0.9,0.1,2.9,55.2,0.9,45.5,0.1,3.4,1.8,33.3,16.6,14.6,5.2,14.7,75.0,PG,MIL,0
Gerald Green: 2018,73.0,20.2,9.2,7.9,40.0,6.0,35.4,2.5,0.5,0.8,0.5,0.4,1.4,64.3,0.5,38.2,0.0,1.9,4.4,38.6,21.9,4.1,5.9,19.0,79.0,SG,HOU,0
Gordon Hayward: 2018,72.0,25.9,11.5,8.8,46.6,3.2,33.3,4.5,3.4,1.5,0.9,0.3,3.7,59.5,2.0,43.2,0.3,5.7,2.4,35.8,20.7,18.5,8.3,18.3,80.0,PF,BOS,0
Harrison Barnes: 2018,77.0,32.9,16.4,13.3,42.0,5.7,39.5,4.7,1.5,1.3,0.6,0.2,5.8,46.6,1.9,32.2,3.3,5.0,4.5,40.3,23.4,6.9,6.6,20.2,80.0,PF,SAC,4
Iman Shumpert: 2018,62.0,23.9,7.5,7.2,37.4,4.4,34.8,3.0,1.8,0.8,1.0,0.4,1.1,54.5,1.7,33.0,0.2,1.4,3.3,37.3,14.5,9.8,5.7,14.3,77.0,SG,HOU,0
